company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,metric_year,nb_points_of_observations,metric_period,provider_name,reported_date,pillar,headquarter_country
Nippon Paper Industries Co Ltd,4295877412,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,323.12,2020-12-31,203,P1Y,Clarity AI,,S,Japan
China Water Affairs Group Ltd,4295871611,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,111.0,2021-12-31,203,P1Y,Clarity AI,2021-12-31 00:00:00,S,Bermuda
Compania Espanola de Petroleos SA,4295889448,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1304.0,2021-12-31,203,P1Y,Clarity AI,,S,Spain
Compania Espanola de Petroleos SA,4295889448,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1692.0,2022-12-31,203,P1Y,Clarity AI,,S,Spain
Origin Enterprises PLC,4295874911,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,409.0,2022-12-31,203,P1Y,Clarity AI,2022-12-31 00:00:00,S,Ireland
Meitu Inc,5051772555,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,15.0,2021-12-31,203,P1Y,Clarity AI,2021-12-31 00:00:00,S,Cayman Islands
China Modern Dairy Holdings Ltd,5001210717,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,777.0,2022-12-31,202,P1Y,Clarity AI,2022-12-31 00:00:00,S,China
3i Group PLC,4295895807,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2020-12-31,202,P1Y,Clarity AI,,S,United Kingdom
Airtac International Group,5001226017,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,2680.0,2020-12-31,202,P1Y,Clarity AI,2020-12-31 00:00:00,S,Cayman Islands
Samsung Fire & Marine Insurance Co Ltd,4295880893,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,121.0,2020-12-31,202,P1Y,Clarity AI,,S,"Korea, Rep."
Rohm Co Ltd,4295878032,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2020-12-31,202,P1Y,Clarity AI,,S,Japan
VK Company Ltd,5001206186,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2020-12-31,202,P1Y,Clarity AI,2020-12-31 00:00:00,S,British Virgin Islands
Shenwan Hongyuan Group Co Ltd,5000069898,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,164.0,2020-12-31,202,P1Y,Clarity AI,,S,China
Aksa Enerji Uretim AS,4298248545,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,90.0,2022-12-31,202,P1Y,Clarity AI,2022-12-31 00:00:00,S,Turkey
Sanmina Corp,4295907858,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,6.46,2022-12-31,202,P1Y,Clarity AI,2022-12-31 00:00:00,S,United States
Greentown China Holdings Ltd,4295864046,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2022-12-31,202,P1Y,Clarity AI,2022-12-31 00:00:00,S,Cayman Islands
Russel Metals Inc,4295860668,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,962.0,2018-12-31,202,P1Y,Clarity AI,,S,Canada
3i Group PLC,4295895807,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2021-12-31,202,P1Y,Clarity AI,2021-12-31 00:00:00,S,United Kingdom
DFDS AS,4295866131,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,790.0,2018-12-31,202,P1Y,Clarity AI,,S,Denmark
Samsung Fire & Marine Insurance Co Ltd,4295880893,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,200.0,2021-12-31,202,P1Y,Clarity AI,2021-12-31 00:00:00,S,"Korea, Rep."
Power Assets Holdings Ltd,4295871569,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,875.0,2022-12-31,202,P1Y,Clarity AI,2022-12-31 00:00:00,S,"Hong Kong SAR, China"
Anadolu Anonim Turk Sigorta Sti,4295893589,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,18.68,2019-12-31,202,P1Y,Clarity AI,,S,Turkey
Shenwan Hongyuan Group Co Ltd,5000069898,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,475.0,2021-12-31,202,P1Y,Clarity AI,2021-12-31 00:00:00,S,China
Van de Velde NV,4295859453,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,14.0,2020-12-31,202,P1Y,Clarity AI,,S,Belgium
Sanmina Corp,4295907858,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,27.38,2020-12-31,202,P1Y,Clarity AI,,S,United States
Nevro Corp,4298065413,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2021-12-31,202,P1Y,Clarity AI,2021-12-31 00:00:00,S,United States
American States Water Co,4295903344,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,980.0,2019-12-31,202,P1Y,Clarity AI,,S,United States
Aksa Enerji Uretim AS,4298248545,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,120.0,2021-12-31,202,P1Y,Clarity AI,2021-12-31 00:00:00,S,Turkey
Greentown China Holdings Ltd,4295864046,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2021-12-31,202,P1Y,Clarity AI,2021-12-31 00:00:00,S,Cayman Islands
Singapore Press Holdings Ltd,4295887730,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,197.15,2019-12-31,202,P1Y,Clarity AI,,S,Singapore
J K Cement Ltd,4295873446,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,41.0,2020-12-31,202,P1Y,Clarity AI,,S,India
Anadolu Anonim Turk Sigorta Sti,4295893589,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2021-12-31,202,P1Y,Clarity AI,2021-12-31 00:00:00,S,Turkey
Samsung Fire & Marine Insurance Co Ltd,4295880893,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,169.0,2017-12-31,202,P1Y,Clarity AI,,S,"Korea, Rep."
China Modern Dairy Holdings Ltd,5001210717,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1310.0,2021-12-31,202,P1Y,Clarity AI,2021-12-31 00:00:00,S,China
American States Water Co,4295903344,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,418.0,2021-12-31,202,P1Y,Clarity AI,2021-12-31 00:00:00,S,United States
Aegean Airlines SA,4295870731,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,330.41,2019-12-31,202,P1Y,Clarity AI,,S,Greece
Sanken Electric Co Ltd,4295877905,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,51.49,2020-12-31,202,P1Y,Clarity AI,2020-12-31 00:00:00,S,Japan
Aksa Enerji Uretim AS,4298248545,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,311.0,2020-12-31,202,P1Y,Clarity AI,,S,Turkey
Seche Environnement SA,4295867408,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,4136.0,2021-12-31,201,P1Y,Clarity AI,2021-12-31 00:00:00,S,France
CIELO SA Instituicao de Pagamento,4297539270,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2017-12-31,201,P1Y,Clarity AI,,S,Brazil
Deutsche Wohnen SE,5062386053,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,429.0,2021-12-31,201,P1Y,Clarity AI,2021-12-31 00:00:00,S,Germany
Zumtobel Group AG,4295859138,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,372.99,2021-12-31,201,P1Y,Clarity AI,2021-12-31 00:00:00,S,Austria
Ubisoft Entertainment SA,4295867377,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,325.18,2021-12-31,201,P1Y,Clarity AI,,S,France
Weyerhaeuser Co,4295903255,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,3383.29,2020-12-31,201,P1Y,Clarity AI,2020-12-31 00:00:00,S,United States
Chatham Lodging Trust,5000490684,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2021-12-31,201,P1Y,Clarity AI,2021-12-31 00:00:00,S,United States
Haitong Securities Co Ltd,4295864411,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2022-12-31,201,P1Y,Clarity AI,2022-12-31 00:00:00,S,China
Link Real Estate Investment Trust,4295871156,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,34.5,2020-12-31,201,P1Y,Clarity AI,,S,"Hong Kong SAR, China"
XPO Inc,4295902251,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,55859.59,2021-12-31,201,P1Y,Clarity AI,2021-12-31 00:00:00,S,United States
Haitong Securities Co Ltd,4295864411,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2020-12-31,201,P1Y,Clarity AI,,S,China
CITIC Ltd,4295870876,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,11008.67,2021-12-31,201,P1Y,Clarity AI,,S,"Hong Kong SAR, China"
Lee & Man Paper Manufacturing Ltd,4295871514,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,5040.0,2022-12-31,201,P1Y,Clarity AI,2022-12-31 00:00:00,S,Cayman Islands
Genertel SpA,5000006093,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,824.0,2017-12-31,201,P1Y,Clarity AI,,S,Italy
Link Real Estate Investment Trust,4295871156,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,126.0,2021-12-31,201,P1Y,Clarity AI,2021-12-31 00:00:00,S,"Hong Kong SAR, China"
Zumtobel Group AG,4295859138,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,701.73,2020-12-31,201,P1Y,Clarity AI,,S,Austria
ARC Resources Ltd,4295860411,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2019-12-31,201,P1Y,Clarity AI,,S,Canada
PCCW Ltd,4295871896,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,2564.0,2020-12-31,201,P1Y,Clarity AI,,S,"Hong Kong SAR, China"
Lee & Man Paper Manufacturing Ltd,4295871514,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,4558.0,2021-12-31,201,P1Y,Clarity AI,2021-12-31 00:00:00,S,Cayman Islands
Haitong Securities Co Ltd,4295864411,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2021-12-31,201,P1Y,Clarity AI,2021-12-31 00:00:00,S,China
Deutsche Wohnen SE,5062386053,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,131.0,2017-12-31,201,P1Y,Clarity AI,,S,Germany
Horizon Oil Ltd,4295857598,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2020-12-31,201,P1Y,Clarity AI,,S,Australia
PCCW Ltd,4295871896,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1374.0,2021-12-31,201,P1Y,Clarity AI,2021-12-31 00:00:00,S,"Hong Kong SAR, China"
Seche Environnement SA,4295867408,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,7675.32,2022-12-31,201,P1Y,Clarity AI,2022-12-31 00:00:00,S,France
Compania Cervecerias Unidas SA,4295863327,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,4129.0,2020-12-31,201,P1Y,Clarity AI,,S,Chile
Lee & Man Paper Manufacturing Ltd,4295871514,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,4086.0,2020-12-31,201,P1Y,Clarity AI,,S,Cayman Islands
Leggett & Platt Inc,4295904407,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,159.12,2020-12-31,201,P1Y,Clarity AI,,S,United States
Deutsche Wohnen SE,5062386053,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,385.0,2020-12-31,201,P1Y,Clarity AI,2020-12-31 00:00:00,S,Germany
Seche Environnement SA,4295867408,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,4213.0,2020-12-31,201,P1Y,Clarity AI,,S,France
XPO Inc,4295902251,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,66924.39,2020-12-31,201,P1Y,Clarity AI,2020-12-31 00:00:00,S,United States
Country Garden Holdings Co Ltd,4295864398,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,818.5,2020-12-31,201,P1Y,Clarity AI,,S,Cayman Islands
PCCW Ltd,4295871896,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,2997.0,2022-12-31,201,P1Y,Clarity AI,2022-12-31 00:00:00,S,"Hong Kong SAR, China"
Ultragenyx Pharmaceutical Inc,5035304895,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2021-12-31,201,P1Y,Clarity AI,2021-12-31 00:00:00,S,United States
Ubisoft Entertainment SA,4295867377,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,642.0,2020-12-31,201,P1Y,Clarity AI,,S,France
Country Garden Holdings Co Ltd,4295864398,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,243.0,2021-12-31,201,P1Y,Clarity AI,2021-12-31 00:00:00,S,Cayman Islands
Tokuyama Corp,4295876949,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,16.5,2020-12-31,200,P1Y,Clarity AI,2020-12-31 00:00:00,S,Japan
Samsung SDS Co Ltd,5000058587,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,375.0,2021-12-31,200,P1Y,Clarity AI,,S,"Korea, Rep."
Tokuyama Corp,4295876949,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,84.48,2018-12-31,200,P1Y,Clarity AI,,S,Japan
Travis Perkins PLC,4295894092,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,3997.6,2021-12-31,200,P1Y,Clarity AI,2021-12-31 00:00:00,S,United Kingdom
Juventus FC SpA,4295875626,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,9.0,2020-12-31,200,P1Y,Clarity AI,,S,Italy
Juventus FC SpA,4295875626,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,63.0,2021-12-31,200,P1Y,Clarity AI,2021-12-31 00:00:00,S,Italy
Pharma Mar SA,5000066579,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2020-12-31,200,P1Y,Clarity AI,,S,Spain
Channel Infrastructure NZ Ltd,4295885010,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2021-12-31,200,P1Y,Clarity AI,2021-12-31 00:00:00,S,New Zealand
Aena SME SA,5044623340,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,2435.56,2022-12-31,200,P1Y,Clarity AI,2022-12-31 00:00:00,S,Spain
Dah Sing Banking Group Ltd,4295870844,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,82.0,2022-12-31,200,P1Y,Clarity AI,2022-12-31 00:00:00,S,"Hong Kong SAR, China"
Want Want China Holdings Ltd,4295865031,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,6714.0,2021-12-31,200,P1Y,Clarity AI,2021-12-31 00:00:00,S,China
YDUQS Participacoes SA,4295859956,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,4000.0,2017-12-31,200,P1Y,Clarity AI,,S,Brazil
Tessenderlo Group NV,4295859582,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,5418.56,2021-12-31,200,P1Y,Clarity AI,2021-12-31 00:00:00,S,Belgium
3SBio Inc,4295863999,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,120.0,2021-12-31,200,P1Y,Clarity AI,2021-12-31 00:00:00,S,China
Tessenderlo Group NV,4295859582,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,6244.56,2022-12-31,200,P1Y,Clarity AI,2022-12-31 00:00:00,S,Belgium
Seazen Group Ltd,5037270038,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,103.0,2021-12-31,200,P1Y,Clarity AI,2021-12-31 00:00:00,S,China
China Life Insurance Co Ltd,4295891502,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,5779.0,2022-12-31,200,P1Y,Clarity AI,2022-12-31 00:00:00,S,"Taiwan, China"
Shangri-La Asia Ltd,4295871422,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,11655.0,2022-12-31,200,P1Y,Clarity AI,2022-12-31 00:00:00,S,Bermuda
Aena SME SA,5044623340,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1124.7,2021-12-31,200,P1Y,Clarity AI,,S,Spain
Corporacion Aceros Arequipa SA,4295886029,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,1279.0,2021-12-31,200,P1Y,Clarity AI,2021-12-31 00:00:00,S,Peru
Singapore Airlines Ltd,4295887850,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2021-12-31,200,P1Y,Clarity AI,2021-12-31 00:00:00,S,Singapore
GCL Technology Holdings Ltd,4295871879,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2018-12-31,200,P1Y,Clarity AI,,S,Cayman Islands
3SBio Inc,4295863999,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,45.0,2019-12-31,200,P1Y,Clarity AI,,S,China
Carl Zeiss Meditec AG,4295870081,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,2221.98,2020-12-31,200,P1Y,Clarity AI,,S,Germany
Dah Sing Banking Group Ltd,4295870844,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,49.0,2021-12-31,200,P1Y,Clarity AI,2021-12-31 00:00:00,S,"Hong Kong SAR, China"
Pharma Mar SA,5000066579,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.26,2021-12-31,200,P1Y,Clarity AI,2021-12-31 00:00:00,S,Spain
Agricultural Bank of China Ltd,5000014265,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2017-12-31,200,P1Y,Clarity AI,,S,China
Travis Perkins PLC,4295894092,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,2713.9,2022-12-31,200,P1Y,Clarity AI,2022-12-31 00:00:00,S,United Kingdom
3SBio Inc,4295863999,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,24.0,2020-12-31,200,P1Y,Clarity AI,,S,China
Carrier Global Corp,5073156222,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,72.8,2020-12-31,200,P1Y,Clarity AI,,S,United States
Travis Perkins PLC,4295894092,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,3997.6,2020-12-31,200,P1Y,Clarity AI,2020-12-31 00:00:00,S,United Kingdom
Samsung SDS Co Ltd,5000058587,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,375.0,2020-12-31,200,P1Y,Clarity AI,,S,"Korea, Rep."
Channel Infrastructure NZ Ltd,4295885010,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,0.0,2020-12-31,200,P1Y,Clarity AI,,S,New Zealand
Colbun SA,4295863338,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,89.0,2019-12-31,200,P1Y,Clarity AI,,S,Chile
China Life Insurance Co Ltd,4295891502,float,REPORTED,"Total working days lost by the workforce (employees and contractors), due to some form of incapacity, including occupational diseases and injuries.",LOSTWORKINGDAYS,Number of days,8870.5,2021-12-31,200,P1Y,Clarity AI,2021-12-31 00:00:00,S,"Taiwan, China"
